scenario,regime,variable,t,sum_contrib,uncertainty,delta,residual
unit-shock-crude_wti,combined,silver,3,-0.3395610008467846,vxo,-0.3395610008467846,0
unit-shock-crude_wti,combined,silver,4,-0.0771008200587985,vxo,-0.07710082005879848,1.3877787807814457e-17
unit-shock-crude_wti,combined,silver,5,0.04785029237928055,vxo,0.04785029237928054,-6.938893903907228e-18
unit-shock-crude_wti,combined,silver,6,-0.10983386022392323,vxo,-0.10983386022392325,-1.3877787807814457e-17
unit-shock-crude_wti,combined,silver,7,-0.09146305684002481,vxo,-0.0914630568400248,1.3877787807814457e-17
unit-shock-crude_wti,combined,silver,8,-0.048262725327886676,vxo,-0.04826272532788667,6.938893903907228e-18
unit-shock-crude_wti,combined,silver,9,0.03484006038391468,vxo,0.03484006038391468,0
unit-shock-crude_wti,combined,silver,10,-2.464747197651408e-4,vxo,-2.464747197651408e-4,0
unit-shock-crude_wti,combined,silver,11,-0.12296787702477197,vxo,-0.12296787702477194,2.7755575615628914e-17
unit-shock-crude_wti,combined,silver,12,0.003720860313007489,vxo,0.00372086031300749,8.673617379884035e-19
unit-shock-crude_wti,combined,silver,13,0,vxo,0,0
unit-shock-crude_wti,combined,silver,14,0,vxo,0,0
unit-shock-crude_wti,combined,silver,15,0,vxo,0,0
unit-shock-crude_wti,combined,silver,16,0,vxo,0,0
unit-shock-crude_wti,combined,silver,17,0,vxo,0,0
unit-shock-crude_wti,combined,silver,18,0,vxo,0,0
unit-shock-crude_wti,combined,silver,19,0,vxo,0,0
unit-shock-crude_wti,combined,silver,20,0,vxo,0,0
unit-shock-crude_wti,combined,silver,21,0,vxo,0,0
unit-shock-crude_wti,combined,silver,22,0,vxo,0,0
unit-shock-crude_wti,combined,silver,23,0,vxo,0,0
unit-shock-crude_wti,combined,silver,24,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,1,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,2,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,3,0.15813166305557252,vxo,0.15813166305557255,2.7755575615628914e-17
unit-shock-crude_wti,combined,soybeans,4,0.3090700347618354,vxo,0.3090700347618355,5.551115123125783e-17
unit-shock-crude_wti,combined,soybeans,5,-0.0014176269648688996,vxo,-0.0014176269648689,-4.336808689942018e-19
unit-shock-crude_wti,combined,soybeans,6,-0.14447205576006764,vxo,-0.1444720557600676,2.7755575615628914e-17
unit-shock-crude_wti,combined,soybeans,7,-0.054416455634726524,vxo,-0.05441645563472652,6.938893903907228e-18
unit-shock-crude_wti,combined,soybeans,8,-0.03134863352202532,vxo,-0.03134863352202532,0
unit-shock-crude_wti,combined,soybeans,9,0.03911325379043859,vxo,0.03911325379043857,-2.0816681711721685e-17
unit-shock-crude_wti,combined,soybeans,10,-0.1378104835549901,vxo,-0.1378104835549901,0
unit-shock-crude_wti,combined,soybeans,11,0.06470003724692722,vxo,0.0647000372469272,-1.3877787807814457e-17
unit-shock-crude_wti,combined,soybeans,12,0.05047406607264997,vxo,0.05047406607264997,0
unit-shock-crude_wti,combined,soybeans,13,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,14,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,15,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,16,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,17,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,18,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,19,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,20,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,21,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,22,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,23,0,vxo,0,0
unit-shock-crude_wti,combined,soybeans,24,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,1,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,2,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,3,0.11048706540566662,vxo,0.1104870654056666,-1.3877787807814457e-17
unit-shock-crude_wti,combined,sugar_wld,4,0.1228731700961522,vxo,0.1228731700961522,0
unit-shock-crude_wti,combined,sugar_wld,5,0.08936980842429616,vxo,0.08936980842429615,-1.3877787807814457e-17
unit-shock-crude_wti,combined,sugar_wld,6,-0.004087390433190219,vxo,-0.00408739043319022,-8.673617379884035e-19
unit-shock-crude_wti,combined,sugar_wld,7,-0.1608649675068989,vxo,-0.1608649675068989,0
unit-shock-crude_wti,combined,sugar_wld,8,-0.10425317975471374,vxo,-0.10425317975471374,0
unit-shock-crude_wti,combined,sugar_wld,9,0.005751672531517259,vxo,0.00575167253151726,8.673617379884035e-19
unit-shock-crude_wti,combined,sugar_wld,10,-0.044754841421152235,vxo,-0.04475484142115223,6.938893903907228e-18
unit-shock-crude_wti,combined,sugar_wld,11,-0.03188166093862144,vxo,-0.03188166093862144,0
unit-shock-crude_wti,combined,sugar_wld,12,0.01024411433911468,vxo,0.01024411433911468,0
unit-shock-crude_wti,combined,sugar_wld,13,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,14,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,15,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,16,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,17,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,18,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,19,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,20,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,21,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,22,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,23,0,vxo,0,0
unit-shock-crude_wti,combined,sugar_wld,24,0,vxo,0,0
unit-shock-crude_wti,combined,tin,1,0,vxo,0,0
unit-shock-crude_wti,combined,tin,2,0,vxo,0,0
unit-shock-crude_wti,combined,tin,3,0.03586546020250825,vxo,0.03586546020250825,0
unit-shock-crude_wti,combined,tin,4,-0.1456126390881475,vxo,-0.1456126390881475,0
unit-shock-crude_wti,combined,tin,5,-0.017428953830563084,vxo,-0.01742895383056308,3.469446951953614e-18
unit-shock-crude_wti,combined,tin,6,-0.20939118134946935,vxo,-0.2093911813494694,-5.551115123125783e-17
unit-shock-crude_wti,combined,tin,7,-0.09705774120565747,vxo,-0.0970577412056575,-2.7755575615628914e-17
unit-shock-crude_wti,combined,tin,8,-0.08350088040626939,vxo,-0.08350088040626939,0
unit-shock-crude_wti,combined,tin,9,0.11606757505269813,vxo,0.11606757505269812,-1.3877787807814457e-17
unit-shock-crude_wti,combined,tin,10,-7.176345698253097e-4,vxo,-7.176345698253097e-4,0
unit-shock-crude_wti,combined,tin,11,-0.11193936863729176,vxo,-0.11193936863729172,4.163336342344337e-17
unit-shock-crude_wti,combined,tin,12,0.02653651025621671,vxo,0.02653651025621671,0
unit-shock-crude_wti,combined,tin,13,0,vxo,0,0
unit-shock-crude_wti,combined,tin,14,0,vxo,0,0
unit-shock-crude_wti,combined,tin,15,0,vxo,0,0
unit-shock-crude_wti,combined,tin,16,0,vxo,0,0
unit-shock-crude_wti,combined,tin,17,0,vxo,0,0
unit-shock-crude_wti,combined,tin,18,0,vxo,0,0
unit-shock-crude_wti,combined,tin,19,0,vxo,0,0
unit-shock-crude_wti,combined,tin,20,0,vxo,0,0
unit-shock-crude_wti,combined,tin,21,0,vxo,0,0
unit-shock-crude_wti,combined,tin,22,0,vxo,0,0
unit-shock-crude_wti,combined,tin,23,0,vxo,0,0
unit-shock-crude_wti,combined,tin,24,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,1,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,2,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,3,0.07832284059159741,vxo,0.0783228405915974,-1.3877787807814457e-17
unit-shock-crude_wti,combined,wheat_us_hrw,4,0.19659440804760492,vxo,0.1965944080476049,-2.7755575615628914e-17
unit-shock-crude_wti,combined,wheat_us_hrw,5,-0.06789824206348588,vxo,-0.06789824206348588,0
unit-shock-crude_wti,combined,wheat_us_hrw,6,-0.09948163974983373,vxo,-0.09948163974983372,1.3877787807814457e-17
unit-shock-crude_wti,combined,wheat_us_hrw,7,0.022686420976974223,vxo,0.02268642097697422,-3.469446951953614e-18
unit-shock-crude_wti,combined,wheat_us_hrw,8,0.03152446312691514,vxo,0.03152446312691514,0
unit-shock-crude_wti,combined,wheat_us_hrw,9,0.090266436440855,vxo,0.090266436440855,0
unit-shock-crude_wti,combined,wheat_us_hrw,10,-0.12194807932385282,vxo,-0.12194807932385283,-1.3877787807814457e-17
unit-shock-crude_wti,combined,wheat_us_hrw,11,-0.026822199760832655,vxo,-0.02682219976083266,-3.469446951953614e-18
unit-shock-crude_wti,combined,wheat_us_hrw,12,8.564609580822075e-4,vxo,8.564609580822073e-4,-2.168404344971009e-19
unit-shock-crude_wti,combined,wheat_us_hrw,13,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,14,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,15,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,16,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,17,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,18,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,19,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,20,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,21,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,22,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,23,0,vxo,0,0
unit-shock-crude_wti,combined,wheat_us_hrw,24,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,1,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,2,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,3,-0.20480628779063875,vxo,-0.20480628779063875,0
unit-shock-crude_wti,combined,zinc,4,-0.2440669258975624,vxo,-0.2440669258975624,0
unit-shock-crude_wti,combined,zinc,5,-0.00436231276923852,vxo,-0.00436231276923852,0
unit-shock-crude_wti,combined,zinc,6,-0.262832056560683,vxo,-0.262832056560683,0
unit-shock-crude_wti,combined,zinc,7,-0.03247605340971541,vxo,-0.03247605340971542,-6.938893903907228e-18
unit-shock-crude_wti,combined,zinc,8,-0.05827775773012589,vxo,-0.0582777577301259,-6.938893903907228e-18
unit-shock-crude_wti,combined,zinc,9,-0.02069208620361549,vxo,-0.02069208620361549,0
unit-shock-crude_wti,combined,zinc,10,-0.017161603046887935,vxo,-0.01716160304688794,-3.469446951953614e-18
unit-shock-crude_wti,combined,zinc,11,0.012454353723716232,vxo,0.01245435372371623,-1.734723475976807e-18
unit-shock-crude_wti,combined,zinc,12,0.0467133669069162,vxo,0.04671336690691621,6.938893903907228e-18
unit-shock-crude_wti,combined,zinc,13,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,14,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,15,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,16,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,17,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,18,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,19,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,20,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,21,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,22,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,23,0,vxo,0,0
unit-shock-crude_wti,combined,zinc,24,0,vxo,0,0
