uncertainty,scenario,regime,variable,t,shocked,baseline,delta
vix,unit-shock-crude_wti,combined,cotton_a_indx,17,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,18,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,19,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,20,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,21,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,22,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,23,0,0,0
vix,unit-shock-crude_wti,combined,cotton_a_indx,24,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,1,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,2,2,0,2
vix,unit-shock-crude_wti,combined,crude_wti,3,0.47848175286394223,0,0.47848175286394223
vix,unit-shock-crude_wti,combined,crude_wti,4,-0.3592028659622669,0,-0.3592028659622669
vix,unit-shock-crude_wti,combined,crude_wti,5,-0.23857489091109943,0,-0.23857489091109943
vix,unit-shock-crude_wti,combined,crude_wti,6,-0.17591271488896135,0,-0.17591271488896135
vix,unit-shock-crude_wti,combined,crude_wti,7,-0.00130051231744592,0,-0.00130051231744592
vix,unit-shock-crude_wti,combined,crude_wti,8,-0.03607858478055996,0,-0.03607858478055996
vix,unit-shock-crude_wti,combined,crude_wti,9,-0.04153004045163951,0,-0.04153004045163951
vix,unit-shock-crude_wti,combined,crude_wti,10,0.03938883486302284,0,0.03938883486302284
vix,unit-shock-crude_wti,combined,crude_wti,11,0.06093023155490627,0,0.06093023155490627
vix,unit-shock-crude_wti,combined,crude_wti,12,-0.03802407855353387,0,-0.03802407855353387
vix,unit-shock-crude_wti,combined,crude_wti,13,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,14,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,15,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,16,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,17,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,18,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,19,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,20,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,21,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,22,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,23,0,0,0
vix,unit-shock-crude_wti,combined,crude_wti,24,0,0,0
vix,unit-shock-crude_wti,combined,gold,1,0,0,0
vix,unit-shock-crude_wti,combined,gold,2,0,0,0
vix,unit-shock-crude_wti,combined,gold,3,-0.08398890353556786,0,-0.08398890353556786
vix,unit-shock-crude_wti,combined,gold,4,-0.04693595781453676,0,-0.04693595781453676
vix,unit-shock-crude_wti,combined,gold,5,-0.1305112418270559,0,-0.1305112418270559
vix,unit-shock-crude_wti,combined,gold,6,0.00414229465032423,0,0.00414229465032423
vix,unit-shock-crude_wti,combined,gold,7,0.0779055770527924,0,0.0779055770527924
vix,unit-shock-crude_wti,combined,gold,8,-0.02609392946464333,0,-0.02609392946464333
vix,unit-shock-crude_wti,combined,gold,9,-0.18196749845866617,0,-0.18196749845866617
vix,unit-shock-crude_wti,combined,gold,10,-0.10988000502515806,0,-0.10988000502515806
vix,unit-shock-crude_wti,combined,gold,11,-0.0070452029865558,0,-0.0070452029865558
vix,unit-shock-crude_wti,combined,gold,12,-0.02574462210250052,0,-0.02574462210250052
vix,unit-shock-crude_wti,combined,gold,13,0,0,0
vix,unit-shock-crude_wti,combined,gold,14,0,0,0
vix,unit-shock-crude_wti,combined,gold,15,0,0,0
vix,unit-shock-crude_wti,combined,gold,16,0,0,0
vix,unit-shock-crude_wti,combined,gold,17,0,0,0
vix,unit-shock-crude_wti,combined,gold,18,0,0,0
vix,unit-shock-crude_wti,combined,gold,19,0,0,0
vix,unit-shock-crude_wti,combined,gold,20,0,0,0
vix,unit-shock-crude_wti,combined,gold,21,0,0,0
vix,unit-shock-crude_wti,combined,gold,22,0,0,0
vix,unit-shock-crude_wti,combined,gold,23,0,0,0
vix,unit-shock-crude_wti,combined,gold,24,0,0,0
vix,unit-shock-crude_wti,combined,lead,1,0,0,0
vix,unit-shock-crude_wti,combined,lead,2,0,0,0
vix,unit-shock-crude_wti,combined,lead,3,0.07269064888776233,0,0.07269064888776233
vix,unit-shock-crude_wti,combined,lead,4,-0.09458087630476716,0,-0.09458087630476716
vix,unit-shock-crude_wti,combined,lead,5,-0.10438229441428862,0,-0.10438229441428862
vix,unit-shock-crude_wti,combined,lead,6,-0.03011716071313464,0,-0.03011716071313464
vix,unit-shock-crude_wti,combined,lead,7,-0.03063127698198237,0,-0.03063127698198237
vix,unit-shock-crude_wti,combined,lead,8,-0.04119580224795638,0,-0.04119580224795638
vix,unit-shock-crude_wti,combined,lead,9,-0.19614780364727075,0,-0.19614780364727075
vix,unit-shock-crude_wti,combined,lead,10,-0.05505340886119486,0,-0.05505340886119486
vix,unit-shock-crude_wti,combined,lead,11,0.01066361970230218,0,0.01066361970230218
vix,unit-shock-crude_wti,combined,lead,12,-0.01410093176739973,0,-0.01410093176739973
vix,unit-shock-crude_wti,combined,lead,13,0,0,0
vix,unit-shock-crude_wti,combined,lead,14,0,0,0
vix,unit-shock-crude_wti,combined,lead,15,0,0,0
vix,unit-shock-crude_wti,combined,lead,16,0,0,0
vix,unit-shock-crude_wti,combined,lead,17,0,0,0
vix,unit-shock-crude_wti,combined,lead,18,0,0,0
vix,unit-shock-crude_wti,combined,lead,19,0,0,0
vix,unit-shock-crude_wti,combined,lead,20,0,0,0
vix,unit-shock-crude_wti,combined,lead,21,0,0,0
vix,unit-shock-crude_wti,combined,lead,22,0,0,0
vix,unit-shock-crude_wti,combined,lead,23,0,0,0
vix,unit-shock-crude_wti,combined,lead,24,0,0,0
vix,unit-shock-crude_wti,combined,maize,1,0,0,0
vix,unit-shock-crude_wti,combined,maize,2,0,0,0
vix,unit-shock-crude_wti,combined,maize,3,-0.13997799446210918,0,-0.13997799446210918
vix,unit-shock-crude_wti,combined,maize,4,-0.24609936132594992,0,-0.24609936132594992
vix,unit-shock-crude_wti,combined,maize,5,0.06208299114634704,0,0.06208299114634704
vix,unit-shock-crude_wti,combined,maize,6,0.13803902720474903,0,0.13803902720474903
vix,unit-shock-crude_wti,combined,maize,7,0.01896733568926569,0,0.01896733568926569
vix,unit-shock-crude_wti,combined,maize,8,-0.09561048774713628,0,-0.09561048774713628
vix,unit-shock-crude_wti,combined,maize,9,-0.00132850315133873,0,-0.00132850315133873
vix,unit-shock-crude_wti,combined,maize,10,-0.06565777666213467,0,-0.06565777666213467
vix,unit-shock-crude_wti,combined,maize,11,-0.13794743358812167,0,-0.13794743358812167
vix,unit-shock-crude_wti,combined,maize,12,-0.03640026352973979,0,-0.03640026352973979
vix,unit-shock-crude_wti,combined,maize,13,0,0,0
vix,unit-shock-crude_wti,combined,maize,14,0,0,0
vix,unit-shock-crude_wti,combined,maize,15,0,0,0
vix,unit-shock-crude_wti,combined,maize,16,0,0,0
vix,unit-shock-crude_wti,combined,maize,17,0,0,0
vix,unit-shock-crude_wti,combined,maize,18,0,0,0
vix,unit-shock-crude_wti,combined,maize,19,0,0,0
vix,unit-shock-crude_wti,combined,maize,20,0,0,0
vix,unit-shock-crude_wti,combined,maize,21,0,0,0
vix,unit-shock-crude_wti,combined,maize,22,0,0,0
vix,unit-shock-crude_wti,combined,maize,23,0,0,0
vix,unit-shock-crude_wti,combined,maize,24,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,1,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,2,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,3,0.2193092634483396,0,0.2193092634483396
vix,unit-shock-crude_wti,combined,ngas_us,4,0.3319153813222261,0,0.3319153813222261
vix,unit-shock-crude_wti,combined,ngas_us,5,-0.0921759492845501,0,-0.0921759492845501
vix,unit-shock-crude_wti,combined,ngas_us,6,-0.04512246852003673,0,-0.04512246852003673
vix,unit-shock-crude_wti,combined,ngas_us,7,0.266902064498686,0,0.266902064498686
vix,unit-shock-crude_wti,combined,ngas_us,8,-0.00884533873577447,0,-0.00884533873577447
vix,unit-shock-crude_wti,combined,ngas_us,9,-0.22484669916004005,0,-0.22484669916004005
vix,unit-shock-crude_wti,combined,ngas_us,10,-0.05297448849927463,0,-0.05297448849927463
vix,unit-shock-crude_wti,combined,ngas_us,11,0.14460843853789757,0,0.14460843853789757
vix,unit-shock-crude_wti,combined,ngas_us,12,0.02822640185250371,0,0.02822640185250371
vix,unit-shock-crude_wti,combined,ngas_us,13,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,14,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,15,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,16,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,17,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,18,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,19,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,20,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,21,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,22,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,23,0,0,0
vix,unit-shock-crude_wti,combined,ngas_us,24,0,0,0
vix,unit-shock-crude_wti,combined,nickel,1,0,0,0
vix,unit-shock-crude_wti,combined,nickel,2,0,0,0
vix,unit-shock-crude_wti,combined,nickel,3,0.09560991394143566,0,0.09560991394143566
vix,unit-shock-crude_wti,combined,nickel,4,-0.12042013304752894,0,-0.12042013304752894
vix,unit-shock-crude_wti,combined,nickel,5,-0.24705433752755607,0,-0.24705433752755607
vix,unit-shock-crude_wti,combined,nickel,6,-0.2095343942525506,0,-0.2095343942525506
vix,unit-shock-crude_wti,combined,nickel,7,0.1367357875285716,0,0.1367357875285716
vix,unit-shock-crude_wti,combined,nickel,8,0.13433459870518694,0,0.13433459870518694
vix,unit-shock-crude_wti,combined,nickel,9,-0.15413670867420498,0,-0.15413670867420498
vix,unit-shock-crude_wti,combined,nickel,10,-0.2381678501207798,0,-0.2381678501207798
vix,unit-shock-crude_wti,combined,nickel,11,0.02510236124196309,0,0.02510236124196309
vix,unit-shock-crude_wti,combined,nickel,12,0.08055108354731526,0,0.08055108354731526
vix,unit-shock-crude_wti,combined,nickel,13,0,0,0
vix,unit-shock-crude_wti,combined,nickel,14,0,0,0
vix,unit-shock-crude_wti,combined,nickel,15,0,0,0
vix,unit-shock-crude_wti,combined,nickel,16,0,0,0
vix,unit-shock-crude_wti,combined,nickel,17,0,0,0
vix,unit-shock-crude_wti,combined,nickel,18,0,0,0
vix,unit-shock-crude_wti,combined,nickel,19,0,0,0
vix,unit-shock-crude_wti,combined,nickel,20,0,0,0
vix,unit-shock-crude_wti,combined,nickel,21,0,0,0
vix,unit-shock-crude_wti,combined,nickel,22,0,0,0
vix,unit-shock-crude_wti,combined,nickel,23,0,0,0
vix,unit-shock-crude_wti,combined,nickel,24,0,0,0
vix,unit-shock-crude_wti,combined,platinum,1,0,0,0
vix,unit-shock-crude_wti,combined,platinum,2,0,0,0
vix,unit-shock-crude_wti,combined,platinum,3,-0.06564096083809427,0,-0.06564096083809427
vix,unit-shock-crude_wti,combined,platinum,4,-0.17987013964333043,0,-0.17987013964333043
vix,unit-shock-crude_wti,combined,platinum,5,-0.1386610632727375,0,-0.1386610632727375
vix,unit-shock-crude_wti,combined,platinum,6,-0.09959064706799532,0,-0.09959064706799532
vix,unit-shock-crude_wti,combined,platinum,7,0.1634557231841487,0,0.1634557231841487
vix,unit-shock-crude_wti,combined,platinum,8,0.09898177259538396,0,0.09898177259538396
vix,unit-shock-crude_wti,combined,platinum,9,-0.20447295145367744,0,-0.20447295145367744
vix,unit-shock-crude_wti,combined,platinum,10,-0.18576916162289203,0,-0.18576916162289203
vix,unit-shock-crude_wti,combined,platinum,11,0.04551655494507522,0,0.04551655494507522
vix,unit-shock-crude_wti,combined,platinum,12,0.06955696882385798,0,0.06955696882385798
vix,unit-shock-crude_wti,combined,platinum,13,0,0,0
vix,unit-shock-crude_wti,combined,platinum,14,0,0,0
vix,unit-shock-crude_wti,combined,platinum,15,0,0,0
vix,unit-shock-crude_wti,combined,platinum,16,0,0,0
vix,unit-shock-crude_wti,combined,platinum,17,0,0,0
vix,unit-shock-crude_wti,combined,platinum,18,0,0,0
vix,unit-shock-crude_wti,combined,platinum,19,0,0,0
vix,unit-shock-crude_wti,combined,platinum,20,0,0,0
vix,unit-shock-crude_wti,combined,platinum,21,0,0,0
vix,unit-shock-crude_wti,combined,platinum,22,0,0,0
vix,unit-shock-crude_wti,combined,platinum,23,0,0,0
vix,unit-shock-crude_wti,combined,platinum,24,0,0,0
vix,unit-shock-crude_wti,combined,silver,1,0,0,0
vix,unit-shock-crude_wti,combined,silver,2,0,0,0
vix,unit-shock-crude_wti,combined,silver,3,-0.15809371412564388,0,-0.15809371412564388
vix,unit-shock-crude_wti,combined,silver,4,-0.0477043043918817,0,-0.0477043043918817
vix,unit-shock-crude_wti,combined,silver,5,-0.04588326008510497,0,-0.04588326008510497
vix,unit-shock-crude_wti,combined,silver,6,-0.05930696010428078,0,-0.05930696010428078
vix,unit-shock-crude_wti,combined,silver,7,0.03188890525021812,0,0.03188890525021812
vix,unit-shock-crude_wti,combined,silver,8,-0.04117820192641452,0,-0.04117820192641452
vix,unit-shock-crude_wti,combined,silver,9,-0.1193377878804355,0,-0.1193377878804355
vix,unit-shock-crude_wti,combined,silver,10,-0.13648145875757375,0,-0.13648145875757375
vix,unit-shock-crude_wti,combined,silver,11,-0.03606671697250424,0,-0.03606671697250424
vix,unit-shock-crude_wti,combined,silver,12,0.0483535608889454,0,0.0483535608889454
vix,unit-shock-crude_wti,combined,silver,13,0,0,0
vix,unit-shock-crude_wti,combined,silver,14,0,0,0
vix,unit-shock-crude_wti,combined,silver,15,0,0,0
vix,unit-shock-crude_wti,combined,silver,16,0,0,0
vix,unit-shock-crude_wti,combined,silver,17,0,0,0
vix,unit-shock-crude_wti,combined,silver,18,0,0,0
vix,unit-shock-crude_wti,combined,silver,19,0,0,0
vix,unit-shock-crude_wti,combined,silver,20,0,0,0
vix,unit-shock-crude_wti,combined,silver,21,0,0,0
vix,unit-shock-crude_wti,combined,silver,22,0,0,0
vix,unit-shock-crude_wti,combined,silver,23,0,0,0
vix,unit-shock-crude_wti,combined,silver,24,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,1,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,2,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,3,-0.04689405203485558,0,-0.04689405203485558
vix,unit-shock-crude_wti,combined,soybeans,4,0.02940697174685664,0,0.02940697174685664
vix,unit-shock-crude_wti,combined,soybeans,5,-0.05394606765608091,0,-0.05394606765608091
vix,unit-shock-crude_wti,combined,soybeans,6,-0.10231744834795566,0,-0.10231744834795566
vix,unit-shock-crude_wti,combined,soybeans,7,-0.06178965801729695,0,-0.06178965801729695
vix,unit-shock-crude_wti,combined,soybeans,8,-0.12092156111348396,0,-0.12092156111348396
vix,unit-shock-crude_wti,combined,soybeans,9,0.01220185556741282,0,0.01220185556741282
vix,unit-shock-crude_wti,combined,soybeans,10,-0.03455309786094949,0,-0.03455309786094949
vix,unit-shock-crude_wti,combined,soybeans,11,-0.04836126122112982,0,-0.04836126122112982
vix,unit-shock-crude_wti,combined,soybeans,12,-0.0224030810897975,0,-0.0224030810897975
vix,unit-shock-crude_wti,combined,soybeans,13,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,14,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,15,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,16,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,17,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,18,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,19,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,20,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,21,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,22,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,23,0,0,0
vix,unit-shock-crude_wti,combined,soybeans,24,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,1,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,2,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,3,0.16275233621362015,0,0.16275233621362015
vix,unit-shock-crude_wti,combined,sugar_wld,4,0.11487169421834,0,0.11487169421834
vix,unit-shock-crude_wti,combined,sugar_wld,5,-0.07842157773362693,0,-0.07842157773362693
vix,unit-shock-crude_wti,combined,sugar_wld,6,-0.09813452656703447,0,-0.09813452656703447
vix,unit-shock-crude_wti,combined,sugar_wld,7,-0.05230711665181309,0,-0.05230711665181309
vix,unit-shock-crude_wti,combined,sugar_wld,8,-0.08869983615499699,0,-0.08869983615499699
vix,unit-shock-crude_wti,combined,sugar_wld,9,-0.17548552063376874,0,-0.17548552063376874
vix,unit-shock-crude_wti,combined,sugar_wld,10,-0.21644783157842976,0,-0.21644783157842976
vix,unit-shock-crude_wti,combined,sugar_wld,11,-0.01804937668665294,0,-0.01804937668665294
vix,unit-shock-crude_wti,combined,sugar_wld,12,0.10009413218457684,0,0.10009413218457684
vix,unit-shock-crude_wti,combined,sugar_wld,13,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,14,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,15,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,16,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,17,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,18,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,19,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,20,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,21,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,22,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,23,0,0,0
vix,unit-shock-crude_wti,combined,sugar_wld,24,0,0,0
vix,unit-shock-crude_wti,combined,tin,1,0,0,0
vix,unit-shock-crude_wti,combined,tin,2,0,0,0
vix,unit-shock-crude_wti,combined,tin,3,-0.13742051051490978,0,-0.13742051051490978
vix,unit-shock-crude_wti,combined,tin,4,-0.2837413314052155,0,-0.2837413314052155
vix,unit-shock-crude_wti,combined,tin,5,-0.30833273877637973,0,-0.30833273877637973
vix,unit-shock-crude_wti,combined,tin,6,-0.1500998226009752,0,-0.1500998226009752
vix,unit-shock-crude_wti,combined,tin,7,0.00448636983044591,0,0.00448636983044591
vix,unit-shock-crude_wti,combined,tin,8,0.02919882409154266,0,0.02919882409154266
vix,unit-shock-crude_wti,combined,tin,9,-0.1149437833028771,0,-0.1149437833028771
vix,unit-shock-crude_wti,combined,tin,10,-0.11229090172348156,0,-0.11229090172348156
vix,unit-shock-crude_wti,combined,tin,11,-0.02024886680314726,0,-0.02024886680314726
vix,unit-shock-crude_wti,combined,tin,12,0.02165556032160705,0,0.02165556032160705
vix,unit-shock-crude_wti,combined,tin,13,0,0,0
vix,unit-shock-crude_wti,combined,tin,14,0,0,0
vix,unit-shock-crude_wti,combined,tin,15,0,0,0
vix,unit-shock-crude_wti,combined,tin,16,0,0,0
vix,unit-shock-crude_wti,combined,tin,17,0,0,0
vix,unit-shock-crude_wti,combined,tin,18,0,0,0
vix,unit-shock-crude_wti,combined,tin,19,0,0,0
vix,unit-shock-crude_wti,combined,tin,20,0,0,0
vix,unit-shock-crude_wti,combined,tin,21,0,0,0
vix,unit-shock-crude_wti,combined,tin,22,0,0,0
vix,unit-shock-crude_wti,combined,tin,23,0,0,0
vix,unit-shock-crude_wti,combined,tin,24,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,1,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,2,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,3,0.01940611952253734,0,0.01940611952253734
vix,unit-shock-crude_wti,combined,wheat_us_hrw,4,-0.00528894708556853,0,-0.00528894708556853
vix,unit-shock-crude_wti,combined,wheat_us_hrw,5,-0.11731894942359548,0,-0.11731894942359548
vix,unit-shock-crude_wti,combined,wheat_us_hrw,6,-0.02144312957263547,0,-0.02144312957263547
vix,unit-shock-crude_wti,combined,wheat_us_hrw,7,0.14349036060508,0,0.14349036060508
vix,unit-shock-crude_wti,combined,wheat_us_hrw,8,0.05371615131856144,0,0.05371615131856144
vix,unit-shock-crude_wti,combined,wheat_us_hrw,9,-0.1708620296357418,0,-0.1708620296357418
vix,unit-shock-crude_wti,combined,wheat_us_hrw,10,-0.22215460108209673,0,-0.22215460108209673
vix,unit-shock-crude_wti,combined,wheat_us_hrw,11,-0.01117350137299233,0,-0.01117350137299233
vix,unit-shock-crude_wti,combined,wheat_us_hrw,12,0.12012542452882108,0,0.12012542452882108
vix,unit-shock-crude_wti,combined,wheat_us_hrw,13,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,14,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,15,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,16,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,17,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,18,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,19,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,20,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,21,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,22,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,23,0,0,0
vix,unit-shock-crude_wti,combined,wheat_us_hrw,24,0,0,0
vix,unit-shock-crude_wti,combined,zinc,1,0,0,0
vix,unit-shock-crude_wti,combined,zinc,2,0,0,0
vix,unit-shock-crude_wti,combined,zinc,3,-0.23393574556766203,0,-0.23393574556766203
vix,unit-shock-crude_wti,combined,zinc,4,-0.08537164932997839,0,-0.08537164932997839
vix,unit-shock-crude_wti,combined,zinc,5,-0.1341345539609956,0,-0.1341345539609956
vix,unit-shock-crude_wti,combined,zinc,6,-0.06324457483605675,0,-0.06324457483605675
vix,unit-shock-crude_wti,combined,zinc,7,-0.00336690398724013,0,-0.00336690398724013
vix,unit-shock-crude_wti,combined,zinc,8,-0.00877455073363165,0,-0.00877455073363165
vix,unit-shock-crude_wti,combined,zinc,9,-0.17971354515522858,0,-0.17971354515522858
vix,unit-shock-crude_wti,combined,zinc,10,-0.11134741031201112,0,-0.11134741031201112
vix,unit-shock-crude_wti,combined,zinc,11,-0.01152098353313939,0,-0.01152098353313939
vix,unit-shock-crude_wti,combined,zinc,12,0.03596619368110433,0,0.03596619368110433
vix,unit-shock-crude_wti,combined,zinc,13,0,0,0
vix,unit-shock-crude_wti,combined,zinc,14,0,0,0
vix,unit-shock-crude_wti,combined,zinc,15,0,0,0
vix,unit-shock-crude_wti,combined,zinc,16,0,0,0
vix,unit-shock-crude_wti,combined,zinc,17,0,0,0
vix,unit-shock-crude_wti,combined,zinc,18,0,0,0
vix,unit-shock-crude_wti,combined,zinc,19,0,0,0
vix,unit-shock-crude_wti,combined,zinc,20,0,0,0
vix,unit-shock-crude_wti,combined,zinc,21,0,0,0
vix,unit-shock-crude_wti,combined,zinc,22,0,0,0
vix,unit-shock-crude_wti,combined,zinc,23,0,0,0
vix,unit-shock-crude_wti,combined,zinc,24,0,0,0
